0,148.7554881,140,0,127.8751083,1,0
0,146.7646734,141,0,125.0466812,2,0
0,143.6794886,142,0,120.8040405,3,0
0,139.7007463,143,0,120.8040405,4,0
0,134.6241635,144,0,120.8040405,5,0
0,128.6557641,145,0,122.2182541,6,0
0,121.5908169,0,0,122.9221173,7,0
0,113.5303521,0,0,125.0466812,8,0
0,104.4751341,0,0,126.4608948,9,0
0,94.42538184,0,0,127.8751083,10,0
0,84.37560811,0,0,129.2893219,10,0
0,74.32581809,0,0,123.6324676,10,0
0,64.16922293,0,0,109.490332,10,0
0,54.11991226,0,0,0,10,0
0,44.07052876,0,106.6619049,0,10,0
0,34.02108568,0,120.8040405,0,10,0
0,23.9715932,0,134.9461761,0,10,0
0,0,0,139.1888168,0,10,0
0,23.9715932,0,134.9461761,0,-10,1
0,33.02694828,0,122.2182541,0,-9,0
0,41.08807471,0,0,0,-8,0
0,48.15468397,0,0,0,-7,0
0,54.11991226,0,0,0,-6,0
0,59.1987216,0,0,0,-5,0
0,63.17529463,0,0,0,-4,0
0,66.26518778,0,0,0,-3,0
0,68.25403232,0,0,0,-2,0
0,69.24832697,0,0,0,-1,0
0,69.24832697,0,0,0,0,0
0,68.25403232,0,0,0,1,0
0,66.26518778,0,0,0,2,0
0,63.17529463,0,0,0,3,0
0,59.1987216,0,0,0,4,0
0,54.11991226,0,0,0,5,0
0,48.15468397,0,0,0,6,0
0,41.08807471,0,0,0,7,0
0,33.02694828,0,0,0,8,0
0,43.07645174,0,0,0,-10,1
0,52.13181546,0,0,0,-9,0
0,60.19299016,0,0,0,-8,0
18.89229724,67.25965195,0,0,0,-7,0
27.94768238,73.22460807,0,0,0,-6,0
37.00306751,78.30365659,0,0,0,-5,0
46.05845265,82.2799932,0,0,0,-4,0
55.11383779,85.37016095,0,0,0,-3,0
64.16922293,87.35897728,0,0,0,-2,0
73.22460807,88.3532356,0,0,0,-1,0
82.2799932,88.3532356,0,0,0,0,0
90.341439,90.341439,0,0,0,1,0
92.43606552,100.3907635,0,0,0,2,0
95.41988717,109.4461486,0,0,0,3,0
99.39681914,118.5015338,0,0,0,4,0
104.4751341,127.5569189,0,0,0,5,0
110.5461013,136.612304,0,0,0,6,0
117.5075761,131.6406554,0,0,0,7,0
125.5688237,123.5801073,0,0,0,8,0
134.6241635,114.5248574,0,0,0,9,0
124.5745401,124.5745401,0,0,0,-10,1
115.519233,133.629826,0,0,0,-9,0
107.4581176,141.6904811,0,0,0,-8,0
100.3907635,148.7554881,0,0,0,-7,0
94.42538184,154.7230743,0,0,0,-6,0
89.34739045,159.8004975,0,0,0,-5,0
85.37016095,163.7784594,0,0,0,-4,0
82.2799932,166.8639169,0,0,0,-3,0
80.29202199,168.855177,0,0,0,-2,0
79.29788734,169.8503731,0,0,0,-1,0
0,169.8503731,0,0,0,0,0
0,168.855177,0,0,0,1,0
0,166.8639169,0,0,0,2,0
0,163.7784594,0,0,0,3,0
0,159.8004975,0,0,0,4,0
0,154.7230743,0,0,0,5,0
0,148.7554881,0,0,0,6,0
0,70.24253393,0,0,0,7,0
0,62.18127849,0,0,0,8,0
0,53.12590426,0,0,0,9,0
0,43.07645174,0,0,0,10,0
0,33.02694828,0,0,0,10,0
0,43.07645174,0,0,0,-10,1
0,52.13181546,0,0,0,-9,0
0,60.19299016,0,0,0,-8,0
0,67.25965195,0,0,0,-7,0
0,73.22460807,0,0,0,-6,0
0,78.30365659,0,0,0,-5,0
0,82.2799932,0,0,0,-4,0
0,85.37016095,0,0,0,-3,0
0,87.35897728,0,0,0,-2,0
0,88.3532356,0,0,0,-1,0
0,88.3532356,0,0,0,0,0
0,87.35897728,0,0,0,1,0
0,85.37016095,0,0,0,2,0
0,82.2799932,0,0,0,3,0
0,78.30365659,0,0,0,4,0
0,73.22460807,0,0,0,5,0
0,67.25965195,0,0,0,6,0
0,60.19299016,0,0,0,7,0
0,52.13181546,0,0,0,8,0
0,62.18127849,0,0,0,-10,1
0,71.23665118,0,0,0,-9,0
0,79.29788734,0,0,0,-8,0
0,86.36461819,0,0,0,-7,0
0,92.43606552,0,0,0,-6,0
0,97.40857736,0,0,0,-5,0
0,101.4911172,0,0,0,-4,0
0,104.4751341,0,0,0,-3,0
0,106.4639107,0,0,0,-2,0
0,107.4581176,0,0,0,-1,0
0,107.4581176,0,0,0,0,0
0,106.4639107,0,0,0,1,0
0,104.4751341,0,0,0,2,0
0,101.4911172,0,0,0,3,0
0,97.40857736,0,0,0,4,0
0,92.43606552,0,0,0,5,0
0,86.36461819,0,0,0,6,0
0,79.29788734,0,0,0,7,0
0,71.23665118,0,0,0,8,0
0,81.28605811,0,0,0,-10,1
0,90.341439,0,0,0,-9,0
0,98.40275594,0,0,0,-8,0
0,105.4695816,0,105.2476913,0,-7,0
0,111.5409699,0,96.76240995,91.1055557,-6,0
0,116.5134741,0,89.69134213,98.17662351,-5,0
0,120.5959699,0,0,103.8334778,-4,0
0,123.5801073,0,0,108.0761184,-3,0
0,125.5688237,0,0,110.9045456,-2,0
0,126.5629521,0,0,112.3187591,-1,0
0,126.5629521,0,0,112.3187591,0,0
0,125.5688237,0,0,110.9045456,1,0
0,123.5801073,0,0,108.0761184,2,0
0,120.5959699,0,0,103.8334778,3,0
0,116.5134741,0,0,0,4,0
0,111.5409699,0,0,0,5,0
0,105.4695816,0,105.2476913,0,6,0
0,98.40275594,0,115.1471863,0,7,0
0,90.341439,0,126.4608948,0,8,0
0,81.28605811,0,137.7746033,0,9,0
0,71.23665118,0,139.1888168,0,10,0
0,61.18717638,0,140.6030304,0,10,0
0,51.13764747,0,142.0172439,0,10,0
0,61.18717638,0,143.4314575,0,-10,1
0,70.24253393,0,144.8456711,0,-9,0
0,78.30365659,0,143.4314575,0,-8,0
0,85.37016095,0,133.5319626,0,-7,0
0,91.33537834,0,125.0466812,0,-6,0
0,96.4142867,0,0,0,-5,0
0,100.3907635,0,0,0,-4,0
0,103.4805719,0,0,0,-3,0
0,105.4695816,0,0,0,-2,0
0,106.4639107,0,0,0,-1,0
0,106.4639107,0,0,0,0,0
0,105.4695816,0,0,0,1,0
0,103.4805719,0,0,0,2,0
